,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
37,1992-10-26,sh.000001,539.5000,561.5000,504.8100,506.9400,559.7300,12565700,125484304.0000,3,0.122783,1,-9.431330,0
38,1992-10-27,sh.000001,465.7500,506.2800,448.2800,450.2800,506.9400,14138800,128776632.0000,3,0.138154,1,-11.176870,0
39,1992-10-28,sh.000001,466.7300,470.9800,447.9300,463.2100,450.2800,11631100,103788752.0000,3,0.113651,1,2.871545,0
40,1992-10-29,sh.000001,468.7200,484.5100,455.2200,484.2500,463.2100,12405900,94125296.0000,3,0.121221,1,4.542218,0
41,1992-10-30,sh.000001,494.6600,507.2500,484.4500,507.2500,484.2500,14651000,129964632.0000,3,0.143159,1,4.749613,0
42,1992-11-02,sh.000001,471.1800,508.8100,465.5500,477.6100,507.2500,12622600,99006888.0000,3,0.123339,1,-5.843276,0
43,1992-11-03,sh.000001,481.3400,487.0700,465.6000,479.8100,477.6100,12554300,90717080.0000,3,0.122671,1,0.460629,0
44,1992-11-04,sh.000001,474.8200,481.6000,465.0900,469.9000,479.8100,12859000,85452808.0000,3,0.125649,1,-2.065402,0
45,1992-11-05,sh.000001,460.9600,470.8900,457.0300,462.6300,469.9000,9546400,72446920.0000,3,0.093280,1,-1.547135,0
46,1992-11-06,sh.000001,460.5400,468.5900,455.7300,457.0500,462.6300,7379100,52648376.0000,3,0.072103,1,-1.206151,0
47,1992-11-09,sh.000001,439.8100,459.0400,424.6800,428.6100,457.0500,9562200,71923496.0000,3,0.093435,1,-6.222515,0
48,1992-11-10,sh.000001,404.4900,428.3400,391.1700,400.5300,428.6100,12466100,89992272.0000,3,0.121810,1,-6.551407,0
49,1992-11-11,sh.000001,402.7900,410.1600,388.3200,410.1600,400.5300,10491400,70781592.0000,3,0.102514,1,2.404315,0
50,1992-11-12,sh.000001,408.4200,416.2200,402.3300,415.7900,410.1600,12112000,87130768.0000,3,0.118350,1,1.372636,0
51,1992-11-13,sh.000001,418.4900,421.6700,413.3000,414.0900,415.7900,11676300,79106312.0000,3,0.112645,1,-0.408863,0
52,1992-11-16,sh.000001,402.0200,415.6400,397.6300,399.3200,414.0900,10707400,67165776.0000,3,0.102506,1,-3.566855,0
53,1992-11-17,sh.000001,390.0900,399.0800,386.8500,393.5200,399.3200,10076200,67791568.0000,3,0.096022,1,-1.452474,0
54,1992-11-18,sh.000001,400.0100,407.6100,389.5900,407.6100,393.5200,9328500,59699464.0000,3,0.088897,1,3.580503,0
55,1992-11-19,sh.000001,409.6100,412.2300,395.1600,398.9500,407.6100,11503000,76385024.0000,3,0.109619,1,-2.124573,0
56,1992-11-20,sh.000001,394.9000,401.4400,394.3100,401.4400,398.9500,8647700,55774220.0000,3,0.082409,1,0.624136,0
57,1992-11-23,sh.000001,404.0500,410.5700,401.8200,410.3900,401.4400,13331400,91610672.0000,3,0.127043,1,2.229477,0
58,1992-11-24,sh.000001,414.8400,448.4400,410.8100,440.0400,410.3900,17509500,125234976.0000,3,0.166859,1,7.224833,0
59,1992-11-25,sh.000001,485.1600,571.6300,441.5400,571.6300,440.0400,30292800,264883552.0000,3,0.288679,1,29.904100,0
60,1992-11-26,sh.000001,674.7400,752.3200,562.0100,562.0100,571.6300,38763300,451184736.0000,3,0.369400,1,-1.682906,0
61,1992-11-27,sh.000001,593.6800,682.4000,490.5400,637.6700,562.0100,26691500,303435904.0000,3,0.254360,1,13.462390,0
62,1992-11-30,sh.000001,682.0800,727.1300,637.6700,724.6000,637.6700,37065500,466139392.0000,3,0.353220,1,13.632440,0
63,1992-12-01,sh.000001,718.9900,749.8900,713.8500,716.7400,724.6000,21540400,262537152.0000,3,0.082106,1,-1.084734,0
64,1992-12-02,sh.000001,694.8800,722.2000,690.6300,722.2000,716.7400,18142100,232763872.0000,3,0.069026,1,0.761786,0
65,1992-12-03,sh.000001,760.6500,826.0600,739.0300,808.2000,722.2000,30101400,444369472.0000,3,0.114181,1,11.908060,0
66,1992-12-04,sh.000001,833.2300,841.0200,807.0200,807.0200,808.2000,30575300,461615552.0000,3,0.115418,1,-0.146003,0
67,1992-12-07,sh.000001,765.8700,803.1200,757.3400,793.2500,807.0200,25074200,339071264.0000,3,0.094652,1,-1.706280,0
68,1992-12-08,sh.000001,796.6300,811.5700,743.9000,753.9400,793.2500,43366000,596425600.0000,3,0.163701,1,-4.955562,0
69,1992-12-09,sh.000001,737.9400,752.8900,661.6600,676.4500,753.9400,27620400,342674176.0000,3,0.104264,1,-10.278010,0
70,1992-12-10,sh.000001,668.4600,693.4100,592.7800,625.2300,676.4500,22743900,258176432.0000,3,0.018894,1,-7.571887,0
71,1992-12-11,sh.000001,664.6100,735.6200,628.9100,722.2800,625.2300,30749000,372690496.0000,3,0.025545,1,15.522300,0
72,1992-12-14,sh.000001,741.0600,748.1900,668.0700,705.0700,722.2800,18814100,231872160.0000,3,0.015630,1,-2.382735,0
73,1992-12-15,sh.000001,699.8300,713.9000,682.2400,682.2400,705.0700,14170300,166198352.0000,3,0.011772,1,-3.237979,0
74,1992-12-16,sh.000001,671.4500,690.2500,663.1700,685.8200,682.2400,12133100,135191472.0000,3,0.010080,1,0.524744,0
75,1992-12-17,sh.000001,689.1400,707.8200,685.6500,707.8200,685.8200,11680200,150199568.0000,3,0.009703,1,3.207839,0
76,1992-12-18,sh.000001,715.7200,721.2600,690.4500,698.1300,707.8200,10233600,142493088.0000,3,0.008502,1,-1.368992,0
77,1992-12-21,sh.000001,709.8700,731.6800,697.7000,731.6800,698.1300,27703700,411629056.0000,3,0.023015,1,4.805694,0
78,1992-12-22,sh.000001,731.5800,731.9000,724.7400,725.7800,731.6800,18332200,233273296.0000,3,0.015229,1,-0.806358,0
79,1992-12-23,sh.000001,723.8400,736.2700,721.4400,732.0500,725.7800,11315900,138606928.0000,3,0.009401,1,0.863892,0
80,1992-12-24,sh.000001,731.5500,758.5900,731.3100,758.5900,732.0500,16675200,217228560.0000,3,0.013853,1,3.625441,0
81,1992-12-25,sh.000001,768.6800,781.3600,761.8900,764.2800,758.5900,26168700,366033312.0000,3,0.021739,1,0.750076,0
82,1992-12-28,sh.000001,764.4300,772.2900,756.8900,757.3100,764.2800,15216700,178234848.0000,3,0.012334,1,-0.911973,0
83,1992-12-29,sh.000001,759.5400,769.6100,754.5400,768.9100,757.3100,14986400,187125984.0000,3,0.012147,1,1.531734,0
84,1992-12-30,sh.000001,775.0700,777.4300,767.0700,767.5200,768.9100,15273500,194586544.0000,3,0.012380,1,-0.180769,0
85,1992-12-31,sh.000001,765.8600,784.0300,765.4100,780.3900,767.5200,13551100,180355056.0000,3,0.010984,1,1.676829,0
86,1993-01-04,sh.000001,784.1300,816.6400,777.1600,814.0400,780.3900,18385000,263005152.0000,3,0.014902,1,4.311942,0
87,1993-01-05,sh.000001,813.3400,859.1900,817.2100,858.7200,814.0400,34009800,495873696.0000,3,0.027301,1,5.488673,0
88,1993-01-06,sh.000001,881.0000,883.4200,843.1600,847.4400,858.7200,40287100,543263424.0000,3,0.032134,1,-1.313579,0
89,1993-01-07,sh.000001,855.8000,868.9700,849.5300,868.9700,847.4400,26844700,353814528.0000,3,0.021209,1,2.540589,0
90,1993-01-08,sh.000001,882.5700,893.8600,878.3300,889.4700,868.9700,37343200,606896192.0000,3,0.029503,1,2.359115,0
91,1993-01-11,sh.000001,913.4400,977.4200,901.4700,977.4200,889.4700,63885100,902280896.0000,3,0.050473,1,9.887912,0
92,1993-01-12,sh.000001,1001.9300,1028.4300,982.1500,987.2600,977.4200,62439900,860616640.0000,3,0.049331,1,1.006735,0
93,1993-01-13,sh.000001,996.4100,1024.0500,973.3000,1024.0500,987.2600,39530700,552202112.0000,3,0.031231,1,3.726479,0
94,1993-01-14,sh.000001,1053.9100,1088.6000,1036.0300,1086.4300,1024.0500,63840400,936366208.0000,3,0.050437,1,6.091500,0
95,1993-01-15,sh.000001,1083.6000,1099.8300,1054.4600,1063.7600,1086.4300,46630300,698121216.0000,3,0.036840,1,-2.086655,0
96,1993-01-18,sh.000001,1067.9800,1078.0300,1052.8000,1055.3200,1063.7600,33836900,496584096.0000,3,0.026215,1,-0.793418,0
97,1993-01-19,sh.000001,1053.5200,1064.0800,991.8300,991.8300,1055.3200,33261000,587916288.0000,3,0.025705,1,-6.016179,0
98,1993-01-20,sh.000001,990.0900,1050.1100,984.7400,1043.3100,991.8300,25837600,388841888.0000,3,0.019968,1,5.190410,0
99,1993-01-21,sh.000001,1051.6000,1077.8200,1046.1800,1074.2600,1043.3100,30186400,466198976.0000,3,0.023329,1,2.966515,0
100,1993-01-22,sh.000001,1074.3600,1109.5900,1073.6400,1100.3100,1074.2600,32564300,497124544.0000,3,0.025167,1,2.424930,0
101,1993-01-27,sh.000001,1126.3700,1162.4400,1113.5700,1162.4400,1100.3100,47263200,764462848.0000,3,0.036520,1,5.646580,0
102,1993-01-28,sh.000001,1182.3900,1186.2100,1146.9000,1150.3700,1162.4400,46010100,772350144.0000,3,0.035552,1,-1.038329,0
103,1993-01-29,sh.000001,1156.8400,1198.4800,1140.2400,1198.4800,1150.3700,52009700,753545408.0000,3,0.038125,1,4.182132,0
104,1993-02-01,sh.000001,1242.3500,1278.5000,1222.1800,1278.5000,1198.4800,68344000,1288016256.0000,3,0.050099,1,6.676792,0
105,1993-02-02,sh.000001,1292.4000,1325.2400,1291.9900,1310.5800,1278.5000,61441300,1186359168.0000,3,0.045039,1,2.509187,0
106,1993-02-03,sh.000001,1321.6300,1326.1900,1265.7000,1300.5600,1310.5800,56056600,1007197888.0000,3,0.041092,1,-0.764539,0
107,1993-02-04,sh.000001,1323.1300,1371.5800,1297.4600,1371.5800,1300.5600,55691600,1114135552.0000,3,0.040824,1,5.460716,0
108,1993-02-05,sh.000001,1371.3400,1404.6400,1325.8500,1332.9600,1371.5800,65156400,1385290752.0000,3,0.047762,1,-2.815731,0
109,1993-02-08,sh.000001,1339.5900,1393.3400,1334.1900,1393.1700,1332.9600,62254100,1134661120.0000,3,0.045635,1,4.517021,0
110,1993-02-09,sh.000001,1427.3300,1483.5200,1426.4800,1474.9200,1393.1700,76479200,1635836032.0000,3,0.055220,1,5.867913,0
111,1993-02-10,sh.000001,1500.5200,1528.5100,1448.0700,1454.4600,1474.9200,78879600,1776944128.0000,3,0.056954,1,-1.387200,0
112,1993-02-11,sh.000001,1495.9200,1497.0100,1364.6700,1397.3800,1454.4600,73165800,1362061312.0000,3,0.052828,1,-3.924478,0
113,1993-02-12,sh.000001,1378.2000,1458.7600,1352.2700,1458.7600,1397.3800,85377900,1160274688.0000,3,0.061646,1,4.392506,0
114,1993-02-15,sh.000001,1544.1000,1536.8200,1499.1000,1536.8200,1458.7600,71643600,1598791296.0000,3,0.051729,1,5.351116,0
115,1993-02-16,sh.000001,1555.1500,1558.9500,1504.3600,1513.4800,1536.8200,49370700,1218624512.0000,3,0.035647,1,-1.518718,0
116,1993-02-17,sh.000001,1515.2500,1533.5800,1502.8800,1504.0000,1513.4800,37401700,956165248.0000,3,0.027005,1,-0.626370,0
117,1993-02-18,sh.000001,1503.7200,1538.6100,1497.7900,1508.2200,1504.0000,44231600,997229056.0000,3,0.031937,1,0.280583,0
118,1993-02-19,sh.000001,1471.5600,1514.4600,1441.0700,1499.7400,1508.2200,50456900,1482042880.0000,3,0.035609,1,-0.562251,0
119,1993-02-22,sh.000001,1487.8400,1527.1300,1453.3100,1456.2900,1499.7400,47799900,941933184.0000,3,0.033734,1,-2.897166,0
120,1993-02-23,sh.000001,1420.6300,1466.0700,1346.1500,1367.3600,1456.2900,47146300,992925952.0000,3,0.033272,1,-6.106617,0
121,1993-02-24,sh.000001,1310.0400,1346.4800,1196.4700,1264.9600,1367.3600,72096000,1506185216.0000,3,0.050880,1,-7.488885,0
122,1993-02-25,sh.000001,1271.2000,1421.3500,1261.7600,1410.3600,1264.9600,59558300,1400826368.0000,3,0.042032,1,11.494440,0
123,1993-02-26,sh.000001,1436.9900,1444.0500,1320.8900,1339.8800,1410.3600,65026200,1613234432.0000,3,0.045891,1,-4.997304,0
124,1993-03-01,sh.000001,1328.2200,1339.1000,1199.7300,1199.7300,1339.8800,42590100,891107136.0000,3,0.030057,1,-10.459890,0
125,1993-03-02,sh.000001,1207.5700,1285.1700,1186.3400,1245.1100,1199.7300,39995600,858824192.0000,3,0.028226,1,3.782518,0
126,1993-03-03,sh.000001,1263.7400,1267.5400,1220.0300,1231.7700,1245.1100,19353900,378409792.0000,3,0.013659,1,-1.071389,0
127,1993-03-04,sh.000001,1231.9200,1244.6500,1131.2900,1159.1300,1231.7700,27796700,529912416.0000,3,0.019496,1,-5.897206,0
128,1993-03-05,sh.000001,1116.4100,1180.5800,1026.1800,1109.5400,1159.1300,48499200,919757120.0000,3,0.034016,1,-4.278206,0
129,1993-03-08,sh.000001,1133.5200,1325.4900,1133.4600,1209.6500,1109.5400,75931400,1862036608.0000,3,0.053256,1,9.022656,0
130,1993-03-09,sh.000001,1160.1300,1209.6600,1129.8100,1137.7900,1209.6500,39165800,861924160.0000,3,0.027470,1,-5.940560,0
131,1993-03-10,sh.000001,1099.5200,1190.3300,1089.3600,1188.9700,1137.7900,30179000,691215616.0000,3,0.021167,1,4.498188,0
132,1993-03-11,sh.000001,1219.4700,1261.8000,1196.2500,1261.8000,1188.9700,44817800,1060954112.0000,3,0.031434,1,6.125476,0
133,1993-03-12,sh.000001,1280.3700,1286.0700,1231.3900,1236.3700,1261.8000,40211000,970839360.0000,3,0.028203,1,-2.015379,0
134,1993-03-15,sh.000001,1226.6600,1241.0400,1171.7300,1171.7300,1236.3700,25675500,488143488.0000,3,0.017837,1,-5.228209,0
135,1993-03-16,sh.000001,1167.9100,1222.5500,1155.1000,1222.5500,1171.7300,24317400,435521856.0000,3,0.016523,1,4.337183,0
136,1993-03-17,sh.000001,1238.8000,1239.3300,1193.5900,1202.8500,1222.5500,16570700,297425632.0000,3,0.011259,1,-1.611392,0
137,1993-03-18,sh.000001,1203.2000,1206.5900,1171.4300,1184.4800,1202.8500,17671500,295856064.0000,3,0.012007,1,-1.527206,0
138,1993-03-19,sh.000001,1188.3700,1207.5600,1171.7300,1174.9900,1184.4800,26366300,418083136.0000,3,0.017915,1,-0.801195,0
139,1993-03-22,sh.000001,1148.2900,1179.0500,1036.9200,1036.9200,1174.9900,37713800,620035584.0000,3,0.025418,1,-11.750730,0
140,1993-03-23,sh.000001,1035.6000,1035.6300,958.4200,971.2500,1036.9200,35024800,520749984.0000,3,0.023605,1,-6.333183,0
141,1993-03-24,sh.000001,965.5800,996.5800,956.9700,956.9700,971.2500,22016900,296481056.0000,3,0.014838,1,-1.470273,0
142,1993-03-25,sh.000001,963.5300,965.9600,913.7400,945.4200,956.9700,21946500,299417344.0000,3,0.014791,1,-1.206933,0
143,1993-03-26,sh.000001,969.2400,1039.7600,945.9300,1039.7600,945.4200,51256800,728573248.0000,3,0.033833,1,9.978637,0
144,1993-03-29,sh.000001,1008.4000,1047.8800,961.4900,970.4500,1039.7600,24421700,340546976.0000,3,0.015576,1,-6.665961,0
145,1993-03-30,sh.000001,973.0800,992.1100,958.0500,958.0500,970.4500,27161600,305391072.0000,3,0.017324,1,-1.277760,0
146,1993-03-31,sh.000001,953.2900,957.9400,918.4000,925.9100,958.0500,23505600,286447776.0000,3,0.014992,1,-3.354733,0
147,1993-04-01,sh.000001,921.5900,949.7700,915.5900,947.2300,925.9100,13829400,198180624.0000,3,0.008820,1,2.302600,0
148,1993-04-02,sh.000001,953.5100,968.0500,940.5500,944.0100,947.2300,18497800,266862128.0000,3,0.011798,1,-0.339936,0
149,1993-04-05,sh.000001,945.5800,947.9000,924.4900,947.8700,944.0100,18006000,169059760.0000,3,0.011473,1,0.408892,0
150,1993-04-06,sh.000001,949.8100,1064.8700,949.0500,1059.6200,947.8700,53894300,707362624.0000,3,0.034341,1,11.789590,0
151,1993-04-07,sh.000001,1108.6400,1158.7400,1076.4500,1099.6200,1059.6200,101968400,1727397248.0000,3,0.062290,1,3.774938,0
152,1993-04-08,sh.000001,1099.6200,1237.0700,1099.6200,1238.8700,1099.6200,104426800,1807168000.0000,3,0.063792,1,12.663470,0
153,1993-04-09,sh.000001,1322.0700,1340.9100,1236.4600,1243.0200,1238.8700,106908400,1965253248.0000,3,0.065189,1,0.334985,0
154,1993-04-12,sh.000001,1254.6200,1276.4100,1195.5700,1203.5400,1243.0200,63895800,1210578560.0000,3,0.038961,1,-3.176134,0
155,1993-04-13,sh.000001,1204.7500,1297.8400,1201.0700,1297.3600,1203.5400,66812100,1330795904.0000,3,0.040739,1,7.795332,0
156,1993-04-14,sh.000001,1304.3300,1341.1900,1247.8300,1272.3900,1297.3600,88080800,1890574080.0000,3,0.053708,1,-1.924675,0
157,1993-04-15,sh.000001,1265.3000,1298.3400,1255.9400,1278.8400,1272.3900,59730500,1191252352.0000,3,0.036421,1,0.506916,0
158,1993-04-16,sh.000001,1282.7900,1287.0800,1211.8300,1214.7500,1278.8400,65147000,1327288576.0000,3,0.039153,1,-5.011570,0
159,1993-04-19,sh.000001,1203.8500,1241.8600,1185.7600,1223.2200,1214.7500,47857700,879194816.0000,3,0.028730,1,0.697260,0
160,1993-04-20,sh.000001,1257.1000,1257.1000,1233.7200,1235.5200,1223.2200,45007400,941172032.0000,3,0.027019,1,1.005547,0
161,1993-04-21,sh.000001,1234.7100,1243.4700,1220.0900,1222.5600,1235.5200,28027500,496725120.0000,3,0.016826,1,-1.048948,0
162,1993-04-22,sh.000001,1227.1000,1267.3500,1220.2700,1267.3500,1222.5600,34489200,701230976.0000,3,0.020705,1,3.663617,0
163,1993-04-23,sh.000001,1288.5100,1295.7600,1255.8700,1260.2500,1267.3500,55684900,1176186624.0000,3,0.033429,1,-0.560222,0
164,1993-04-26,sh.000001,1298.9200,1345.7300,1282.5400,1345.6100,1260.2500,77438400,1926985088.0000,3,0.045588,1,6.773258,0
165,1993-04-27,sh.000001,1379.4300,1391.4200,1360.8300,1363.4400,1345.6100,91152800,2046093824.0000,3,0.053661,1,1.325046,0
166,1993-04-28,sh.000001,1371.1000,1382.8300,1357.9100,1372.5000,1363.4400,68809400,1321925632.0000,3,0.040508,1,0.664500,0
167,1993-04-29,sh.000001,1377.0400,1392.6200,1348.3800,1349.6800,1372.5000,50255400,1018376960.0000,3,0.029585,1,-1.662656,0
168,1993-04-30,sh.000001,1341.5400,1363.1100,1336.5900,1358.7800,1349.6800,39949000,797397248.0000,3,0.023518,1,0.674232,0
169,1993-05-03,sh.000001,1365.1500,1380.5000,1349.9800,1352.2400,1358.7800,59518900,1049649664.0000,3,0.035038,1,-0.481317,0
170,1993-05-04,sh.000001,1352.0800,1365.9200,1234.5500,1241.1600,1352.2400,71292400,1645648000.0000,3,0.041500,1,-8.214515,0
171,1993-05-05,sh.000001,1232.6500,1273.1300,1204.0600,1246.8200,1241.1600,46009600,936945024.0000,3,0.026783,1,0.456018,0
172,1993-05-06,sh.000001,1250.3900,1250.3900,1151.4900,1162.9200,1246.8200,46567800,938699584.0000,3,0.027108,1,-6.729111,0
173,1993-05-07,sh.000001,1194.2600,1210.7800,1159.1600,1199.8100,1162.9200,43220800,857568704.0000,3,0.025159,1,3.172188,0
174,1993-05-10,sh.000001,1216.7200,1221.9800,1110.9400,1128.2900,1199.8100,39738100,765991744.0000,3,0.023132,1,-5.960945,0
175,1993-05-11,sh.000001,1124.8500,1138.4900,1107.6600,1136.7400,1128.2900,24142100,430077216.0000,3,0.014053,1,0.748917,0
176,1993-05-12,sh.000001,1138.5200,1160.5100,1133.9300,1140.1900,1136.7400,24862900,488317408.0000,3,0.014473,1,0.303495,0
177,1993-05-13,sh.000001,1140.2100,1177.2800,1140.2100,1177.2800,1140.1900,19331600,357621664.0000,3,0.011253,1,3.252975,0
178,1993-05-14,sh.000001,1180.4600,1201.4400,1161.1900,1167.4700,1177.2800,25702500,489705088.0000,3,0.014962,1,-0.833282,0
179,1993-05-17,sh.000001,1162.0700,1162.0700,1097.6100,1140.0400,1167.4700,19483200,333078592.0000,3,0.011314,1,-2.349519,0
180,1993-05-18,sh.000001,1140.0400,1148.3400,1128.7500,1130.2600,1140.0400,19490200,331719520.0000,3,0.011193,1,-0.857867,0
181,1993-05-19,sh.000001,1129.1000,1147.2200,1127.4300,1147.2200,1130.2600,11736200,192081456.0000,3,0.006740,1,1.500536,0
182,1993-05-20,sh.000001,1148.5600,1175.2000,1148.5600,1165.4000,1147.2200,24387900,400856000.0000,3,0.013877,1,1.584705,0
183,1993-05-21,sh.000001,1177.3000,1178.5400,1133.2000,1143.9700,1165.4000,15356400,246662048.0000,3,0.008738,1,-1.838858,0
184,1993-05-24,sh.000001,1136.2900,1143.9700,1024.6900,1026.1300,1143.9700,38697200,579288768.0000,3,0.021491,1,-10.300970,0
185,1993-05-25,sh.000001,1020.3200,1020.3200,965.2900,997.9500,1026.1300,30106400,475956576.0000,3,0.016720,1,-2.746240,0
186,1993-05-26,sh.000001,1003.8900,1008.5500,992.9400,995.4500,997.9500,20256500,314099552.0000,3,0.011250,1,-0.250514,0
187,1993-05-27,sh.000001,1001.1900,1001.6300,942.2100,963.6100,995.4500,25302200,317362912.0000,3,0.014052,1,-3.198556,0
188,1993-05-28,sh.000001,962.2100,980.9600,959.2500,972.7700,963.6100,21841900,315795616.0000,3,0.012049,1,0.950596,0
189,1993-05-31,sh.000001,975.0500,980.0300,930.6400,935.4800,972.7700,34190800,306805760.0000,3,0.017435,1,-3.833387,0
190,1993-06-01,sh.000001,935.9000,935.9000,859.4800,928.5800,935.4800,27585800,314435712.0000,3,0.014067,1,-0.737585,0
191,1993-06-02,sh.000001,958.6100,1081.2000,904.3200,1081.2000,928.5800,99884600,1628528384.0000,3,0.050933,1,16.435840,0
192,1993-06-03,sh.000001,1102.0800,1177.9100,961.3200,1018.2900,1081.2000,110374800,2173711872.0000,3,0.056282,1,-5.818533,0
193,1993-06-04,sh.000001,1024.7400,1031.0300,981.8900,1004.3000,1018.2900,50104000,851142208.0000,3,0.025549,1,-1.373871,0
194,1993-06-07,sh.000001,1006.2600,1068.8400,982.0300,1064.9800,1004.3000,44956300,814523392.0000,3,0.022526,1,6.042018,0
195,1993-06-08,sh.000001,1094.1100,1101.6900,1054.3100,1074.5800,1064.9800,101236300,1900171904.0000,3,0.050727,1,0.901423,0
196,1993-06-09,sh.000001,1071.3300,1081.1800,1053.3200,1065.1900,1074.5800,45470500,678490176.0000,3,0.022784,1,-0.873831,0
197,1993-06-10,sh.000001,1069.3600,1070.0600,1040.3800,1044.4400,1065.1900,32304400,579510656.0000,3,0.016093,1,-1.948009,0
198,1993-06-11,sh.000001,1043.9400,1052.5600,1024.2000,1047.0000,1044.4400,27958200,480181984.0000,3,0.013928,1,0.245113,0
199,1993-06-14,sh.000001,1046.0700,1046.0700,990.1600,1000.4300,1047.0000,42187200,806081792.0000,3,0.020847,1,-4.447947,0
200,1993-06-15,sh.000001,998.7000,1002.9600,981.8400,1001.6100,1000.4300,23373500,373596576.0000,3,0.011550,1,0.117948,0
201,1993-06-16,sh.000001,1004.4000,1013.8100,997.3300,1004.2400,1001.6100,15029700,253329632.0000,3,0.007427,1,0.262578,0
202,1993-06-17,sh.000001,998.2100,1016.2300,998.0000,998.0000,1004.2400,13433400,211535312.0000,3,0.006604,1,-0.621364,0
203,1993-06-18,sh.000001,994.2000,1007.2500,989.2100,1005.9800,998.0000,14863400,241336416.0000,3,0.007307,1,0.799597,0
204,1993-06-21,sh.000001,1003.9800,1003.9800,967.7400,977.6100,1005.9800,17526600,270902240.0000,3,0.008340,1,-2.820135,0
205,1993-06-22,sh.000001,972.1000,987.0700,971.6300,981.1300,977.6100,16305300,127836816.0000,3,0.007759,1,0.360064,0
206,1993-06-23,sh.000001,981.4000,991.2100,980.5300,986.0200,981.1300,13603400,109287824.0000,3,0.006447,1,0.498406,0
207,1993-06-24,sh.000001,985.6200,993.8000,974.1700,980.1700,986.0200,13740500,134036888.0000,3,0.006512,1,-0.593298,0
208,1993-06-25,sh.000001,979.9300,1041.2200,979.9300,1006.6400,980.1700,22439600,297413152.0000,3,0.010634,1,2.700555,0
209,1993-06-28,sh.000001,1006.6300,1010.5200,983.9700,1002.4200,1006.6400,32836400,484217728.0000,3,0.015247,1,-0.419220,0
210,1993-06-29,sh.000001,1008.2300,1037.4900,1002.6100,1028.4400,1002.4200,83242800,1457107840.0000,3,0.037571,1,2.595714,0
211,1993-06-30,sh.000001,1037.8900,1043.0500,1003.8600,1007.0500,1028.4400,58065100,1099510272.0000,3,0.026006,1,-2.079845,0
212,1993-07-01,sh.000001,1000.8000,1009.8900,980.0500,997.5300,1007.0500,39904300,636201664.0000,3,0.017444,1,-0.945331,0
213,1993-07-02,sh.000001,995.7000,1002.8700,986.9800,986.9800,997.5300,26405000,372539424.0000,3,0.011543,1,-1.057617,0
214,1993-07-05,sh.000001,976.6700,980.9200,946.8700,952.3100,986.9800,28641700,436289440.0000,3,0.012518,1,-3.512734,0
215,1993-07-06,sh.000001,938.4200,938.4200,895.6900,897.6400,952.3100,32622400,474771424.0000,3,0.014258,1,-5.740776,0
216,1993-07-07,sh.000001,897.2200,909.9300,869.6500,903.7900,897.6400,23399600,324469344.0000,3,0.010037,1,0.685126,0
217,1993-07-08,sh.000001,904.4600,909.1100,895.6200,896.1600,903.7900,12023600,162379216.0000,3,0.005157,1,-0.844223,0
218,1993-07-09,sh.000001,896.1600,896.2400,865.3100,868.5700,896.1600,17493600,229738976.0000,3,0.007415,1,-3.078688,0
219,1993-07-12,sh.000001,855.5000,855.5000,828.5500,845.5200,868.5700,43384900,529178240.0000,3,0.018230,1,-2.653786,0
220,1993-07-13,sh.000001,853.6600,870.0500,853.6600,870.0500,845.5200,28432600,376501248.0000,3,0.011947,1,2.901170,0
221,1993-07-14,sh.000001,870.0500,870.0500,833.0800,836.3900,870.0500,30815700,469981408.0000,3,0.012949,1,-3.868740,0
222,1993-07-15,sh.000001,833.8900,847.3000,830.6100,838.7000,836.3900,17923400,224503568.0000,3,0.007531,1,0.276187,0
223,1993-07-16,sh.000001,841.6200,849.6600,839.2800,846.8700,838.7000,19016300,269163232.0000,3,0.007991,1,0.974125,0
224,1993-07-19,sh.000001,846.8700,849.0400,836.7100,836.9800,846.8700,33605800,236299408.0000,3,0.014119,1,-1.167831,0
225,1993-07-20,sh.000001,835.7900,838.3400,803.2200,808.2100,836.9800,19428100,242551616.0000,3,0.008163,1,-3.437353,0
226,1993-07-21,sh.000001,809.5300,820.0700,808.2000,811.7400,808.2100,16293700,123306368.0000,3,0.006846,1,0.436764,0
227,1993-07-22,sh.000001,812.1000,815.5300,804.1000,815.5300,811.7400,14895900,97550080.0000,3,0.006249,1,0.466903,0
228,1993-07-23,sh.000001,816.0800,818.5500,811.4700,813.5400,815.5300,20272400,141189520.0000,3,0.008492,1,-0.244019,0
229,1993-07-26,sh.000001,810.0700,810.0700,787.8000,787.8100,813.5400,24545900,207633376.0000,3,0.009863,1,-3.162719,0
230,1993-07-27,sh.000001,788.1900,798.8500,777.7300,791.6200,787.8100,14811000,170851616.0000,3,0.005951,1,0.483619,0
231,1993-07-28,sh.000001,792.8800,818.0600,791.2300,798.3300,791.6200,43947300,498868352.0000,3,0.017126,1,0.847632,0
232,1993-07-29,sh.000001,801.1600,810.6300,801.1600,806.6700,798.3300,25966700,250169328.0000,3,0.010119,1,1.044676,0
233,1993-07-30,sh.000001,810.0900,901.1200,810.0900,881.0700,806.6700,122213600,1433113600.0000,3,0.047625,1,9.223105,0
234,1993-08-02,sh.000001,885.3100,913.1500,842.3500,843.2700,881.0700,132710000,1448179712.0000,3,0.050683,1,-4.290236,0
